,unique_id,ds,y
1503,wa-hol-city,2004-12-31,884
1504,wa-hol-city,2005-03-31,1122
1505,wa-hol-city,2005-06-30,936
1506,wa-hol-city,2005-09-30,856
1507,wa-hol-city,2005-12-31,951
1508,wa-hol-city,2006-03-31,1206
1509,wa-hol-city,2006-06-30,914
1510,wa-hol-city,2006-09-30,946
1511,wa-hol-city,2006-12-31,1228
1512,wa-hol-noncity,1998-03-31,2066
1513,wa-hol-noncity,1998-06-30,1395
1514,wa-hol-noncity,1998-09-30,2297
1515,wa-hol-noncity,1998-12-31,2433
1516,wa-hol-noncity,1999-03-31,2727
1517,wa-hol-noncity,1999-06-30,1996
1518,wa-hol-noncity,1999-09-30,2734
1519,wa-hol-noncity,1999-12-31,1954
1520,wa-hol-noncity,2000-03-31,2719
1521,wa-hol-noncity,2000-06-30,2166
1522,wa-hol-noncity,2000-09-30,2508
1523,wa-hol-noncity,2000-12-31,1558
1524,wa-hol-noncity,2001-03-31,1977
1525,wa-hol-noncity,2001-06-30,2667
1526,wa-hol-noncity,2001-09-30,2414
1527,wa-hol-noncity,2001-12-31,1898
1528,wa-hol-noncity,2002-03-31,2421
1529,wa-hol-noncity,2002-06-30,2003
1530,wa-hol-noncity,2002-09-30,2333
1531,wa-hol-noncity,2002-12-31,1833
1532,wa-hol-noncity,2003-03-31,2573
1533,wa-hol-noncity,2003-06-30,2165
1534,wa-hol-noncity,2003-09-30,2452
1535,wa-hol-noncity,2003-12-31,1972
1536,wa-hol-noncity,2004-03-31,2955
1537,wa-hol-noncity,2004-06-30,1676
1538,wa-hol-noncity,2004-09-30,3046
1539,wa-hol-noncity,2004-12-31,1986
1540,wa-hol-noncity,2005-03-31,2447
1541,wa-hol-noncity,2005-06-30,1951
1542,wa-hol-noncity,2005-09-30,2265
1543,wa-hol-noncity,2005-12-31,1551
1544,wa-hol-noncity,2006-03-31,2150
1545,wa-hol-noncity,2006-06-30,1948
1546,wa-hol-noncity,2006-09-30,3130
1547,wa-hol-noncity,2006-12-31,2308
1548,tas-hol-city,1998-03-31,619
1549,tas-hol-city,1998-06-30,409
1550,tas-hol-city,1998-09-30,127
1551,tas-hol-city,1998-12-31,371
1552,tas-hol-city,1999-03-31,523
1553,tas-hol-city,1999-06-30,167
1554,tas-hol-city,1999-09-30,247
1555,tas-hol-city,1999-12-31,307
1556,tas-hol-city,2000-03-31,557
1557,tas-hol-city,2000-06-30,305
1558,tas-hol-city,2000-09-30,286
1559,tas-hol-city,2000-12-31,382
1560,tas-hol-city,2001-03-31,573
1561,tas-hol-city,2001-06-30,364
1562,tas-hol-city,2001-09-30,246
1563,tas-hol-city,2001-12-31,298
1564,tas-hol-city,2002-03-31,739
1565,tas-hol-city,2002-06-30,255
1566,tas-hol-city,2002-09-30,205
1567,tas-hol-city,2002-12-31,309
1568,tas-hol-city,2003-03-31,603
1569,tas-hol-city,2003-06-30,393
1570,tas-hol-city,2003-09-30,165
1571,tas-hol-city,2003-12-31,377
1572,tas-hol-city,2004-03-31,822
1573,tas-hol-city,2004-06-30,345
1574,tas-hol-city,2004-09-30,127
1575,tas-hol-city,2004-12-31,418
1576,tas-hol-city,2005-03-31,757
1577,tas-hol-city,2005-06-30,200
1578,tas-hol-city,2005-09-30,126
1579,tas-hol-city,2005-12-31,335
1580,tas-hol-city,2006-03-31,763
1581,tas-hol-city,2006-06-30,757
1582,tas-hol-city,2006-09-30,210
1583,tas-hol-city,2006-12-31,236
1584,tas-hol-noncity,1998-03-31,1483
1585,tas-hol-noncity,1998-06-30,689
1586,tas-hol-noncity,1998-09-30,331
1587,tas-hol-noncity,1998-12-31,949
1588,tas-hol-noncity,1999-03-31,1590
1589,tas-hol-noncity,1999-06-30,592
1590,tas-hol-noncity,1999-09-30,495
1591,tas-hol-noncity,1999-12-31,633
1592,tas-hol-noncity,2000-03-31,1061
1593,tas-hol-noncity,2000-06-30,549
1594,tas-hol-noncity,2000-09-30,526
1595,tas-hol-noncity,2000-12-31,784
1596,tas-hol-noncity,2001-03-31,1313
1597,tas-hol-noncity,2001-06-30,740
1598,tas-hol-noncity,2001-09-30,376
1599,tas-hol-noncity,2001-12-31,448
1600,tas-hol-noncity,2002-03-31,1432
1601,tas-hol-noncity,2002-06-30,588
1602,tas-hol-noncity,2002-09-30,339
1603,tas-hol-noncity,2002-12-31,714
1604,tas-hol-noncity,2003-03-31,1352
1605,tas-hol-noncity,2003-06-30,876
1606,tas-hol-noncity,2003-09-30,267
1607,tas-hol-noncity,2003-12-31,796
1608,tas-hol-noncity,2004-03-31,1569
1609,tas-hol-noncity,2004-06-30,833
1610,tas-hol-noncity,2004-09-30,224
1611,tas-hol-noncity,2004-12-31,690
1612,tas-hol-noncity,2005-03-31,1442
1613,tas-hol-noncity,2005-06-30,541
1614,tas-hol-noncity,2005-09-30,498
1615,tas-hol-noncity,2005-12-31,546
1616,tas-hol-noncity,2006-03-31,1506
1617,tas-hol-noncity,2006-06-30,1035
1618,tas-hol-noncity,2006-09-30,334
1619,tas-hol-noncity,2006-12-31,651
1620,nt-hol-city,1998-03-31,101
1621,nt-hol-city,1998-06-30,201
1622,nt-hol-city,1998-09-30,619
1623,nt-hol-city,1998-12-31,164
1624,nt-hol-city,1999-03-31,62
1625,nt-hol-city,1999-06-30,252
1626,nt-hol-city,1999-09-30,760
1627,nt-hol-city,1999-12-31,235
1628,nt-hol-city,2000-03-31,348
1629,nt-hol-city,2000-06-30,363
1630,nt-hol-city,2000-09-30,885
1631,nt-hol-city,2000-12-31,291
1632,nt-hol-city,2001-03-31,102
1633,nt-hol-city,2001-06-30,616
1634,nt-hol-city,2001-09-30,533
1635,nt-hol-city,2001-12-31,134
1636,nt-hol-city,2002-03-31,86
1637,nt-hol-city,2002-06-30,299
1638,nt-hol-city,2002-09-30,452
1639,nt-hol-city,2002-12-31,197
1640,nt-hol-city,2003-03-31,135
1641,nt-hol-city,2003-06-30,307
1642,nt-hol-city,2003-09-30,579
1643,nt-hol-city,2003-12-31,259
1644,nt-hol-city,2004-03-31,140
1645,nt-hol-city,2004-06-30,247
1646,nt-hol-city,2004-09-30,664
1647,nt-hol-city,2004-12-31,116
1648,nt-hol-city,2005-03-31,180
1649,nt-hol-city,2005-06-30,379
1650,nt-hol-city,2005-09-30,690
1651,nt-hol-city,2005-12-31,110
1652,nt-hol-city,2006-03-31,171
1653,nt-hol-city,2006-06-30,266
1654,nt-hol-city,2006-09-30,864
1655,nt-hol-city,2006-12-31,451
1656,nt-hol-noncity,1998-03-31,86
1657,nt-hol-noncity,1998-06-30,297
1658,nt-hol-noncity,1998-09-30,745
1659,nt-hol-noncity,1998-12-31,250
1660,nt-hol-noncity,1999-03-31,151
1661,nt-hol-noncity,1999-06-30,538
1662,nt-hol-noncity,1999-09-30,758
1663,nt-hol-noncity,1999-12-31,418
1664,nt-hol-noncity,2000-03-31,262
1665,nt-hol-noncity,2000-06-30,347
1666,nt-hol-noncity,2000-09-30,804
1667,nt-hol-noncity,2000-12-31,528
1668,nt-hol-noncity,2001-03-31,139
1669,nt-hol-noncity,2001-06-30,376
1670,nt-hol-noncity,2001-09-30,883
1671,nt-hol-noncity,2001-12-31,247
1672,nt-hol-noncity,2002-03-31,88
1673,nt-hol-noncity,2002-06-30,605
1674,nt-hol-noncity,2002-09-30,657
1675,nt-hol-noncity,2002-12-31,854
1676,nt-hol-noncity,2003-03-31,135
1677,nt-hol-noncity,2003-06-30,369
1678,nt-hol-noncity,2003-09-30,629
1679,nt-hol-noncity,2003-12-31,218
1680,nt-hol-noncity,2004-03-31,90
1681,nt-hol-noncity,2004-06-30,300
1682,nt-hol-noncity,2004-09-30,912
1683,nt-hol-noncity,2004-12-31,145
1684,nt-hol-noncity,2005-03-31,106
1685,nt-hol-noncity,2005-06-30,447
1686,nt-hol-noncity,2005-09-30,769
1687,nt-hol-noncity,2005-12-31,220
1688,nt-hol-noncity,2006-03-31,175
1689,nt-hol-noncity,2006-06-30,553
1690,nt-hol-noncity,2006-09-30,853
1691,nt-hol-noncity,2006-12-31,360
1692,nsw-vfr-city,1998-03-31,2709
1693,nsw-vfr-city,1998-06-30,2184
1694,nsw-vfr-city,1998-09-30,2225
1695,nsw-vfr-city,1998-12-31,2918
1696,nsw-vfr-city,1999-03-31,3154
1697,nsw-vfr-city,1999-06-30,2376
1698,nsw-vfr-city,1999-09-30,2323
1699,nsw-vfr-city,1999-12-31,2753
1700,nsw-vfr-city,2000-03-31,2559
1701,nsw-vfr-city,2000-06-30,2320
1702,nsw-vfr-city,2000-09-30,2289
1703,nsw-vfr-city,2000-12-31,2710
1704,nsw-vfr-city,2001-03-31,3219
1705,nsw-vfr-city,2001-06-30,2494
1706,nsw-vfr-city,2001-09-30,2788
1707,nsw-vfr-city,2001-12-31,2287
1708,nsw-vfr-city,2002-03-31,2659
1709,nsw-vfr-city,2002-06-30,2483
1710,nsw-vfr-city,2002-09-30,2295
1711,nsw-vfr-city,2002-12-31,2751
1712,nsw-vfr-city,2003-03-31,2784
1713,nsw-vfr-city,2003-06-30,2260
1714,nsw-vfr-city,2003-09-30,2334
1715,nsw-vfr-city,2003-12-31,2571
1716,nsw-vfr-city,2004-03-31,2831
1717,nsw-vfr-city,2004-06-30,2702
1718,nsw-vfr-city,2004-09-30,2029
1719,nsw-vfr-city,2004-12-31,2683
1720,nsw-vfr-city,2005-03-31,2431
1721,nsw-vfr-city,2005-06-30,2004
1722,nsw-vfr-city,2005-09-30,2101
1723,nsw-vfr-city,2005-12-31,2300
1724,nsw-vfr-city,2006-03-31,2927
1725,nsw-vfr-city,2006-06-30,2484
1726,nsw-vfr-city,2006-09-30,1835
1727,nsw-vfr-city,2006-12-31,2501
1728,nsw-vfr-noncity,1998-03-31,6689
1729,nsw-vfr-noncity,1998-06-30,5645
1730,nsw-vfr-noncity,1998-09-30,5052
1731,nsw-vfr-noncity,1998-12-31,5385
1732,nsw-vfr-noncity,1999-03-31,7232
1733,nsw-vfr-noncity,1999-06-30,4737
1734,nsw-vfr-noncity,1999-09-30,4865
1735,nsw-vfr-noncity,1999-12-31,5951
1736,nsw-vfr-noncity,2000-03-31,6210
1737,nsw-vfr-noncity,2000-06-30,4648
1738,nsw-vfr-noncity,2000-09-30,4496
1739,nsw-vfr-noncity,2000-12-31,5659
1740,nsw-vfr-noncity,2001-03-31,5592
1741,nsw-vfr-noncity,2001-06-30,5823
1742,nsw-vfr-noncity,2001-09-30,5102
1743,nsw-vfr-noncity,2001-12-31,5006
1744,nsw-vfr-noncity,2002-03-31,6232
1745,nsw-vfr-noncity,2002-06-30,5463
1746,nsw-vfr-noncity,2002-09-30,6134
1747,nsw-vfr-noncity,2002-12-31,6484
1748,nsw-vfr-noncity,2003-03-31,6554
1749,nsw-vfr-noncity,2003-06-30,5286
1750,nsw-vfr-noncity,2003-09-30,5504
1751,nsw-vfr-noncity,2003-12-31,6316
1752,nsw-vfr-noncity,2004-03-31,8033
1753,nsw-vfr-noncity,2004-06-30,6097
1754,nsw-vfr-noncity,2004-09-30,5863
1755,nsw-vfr-noncity,2004-12-31,6315
1756,nsw-vfr-noncity,2005-03-31,7405
1757,nsw-vfr-noncity,2005-06-30,4802
1758,nsw-vfr-noncity,2005-09-30,4740
1759,nsw-vfr-noncity,2005-12-31,5168
1760,nsw-vfr-noncity,2006-03-31,6760
1761,nsw-vfr-noncity,2006-06-30,5567
1762,nsw-vfr-noncity,2006-09-30,4962
1763,nsw-vfr-noncity,2006-12-31,5578
1764,vic-vfr-city,1998-03-31,2565
1765,vic-vfr-city,1998-06-30,1852
1766,vic-vfr-city,1998-09-30,1882
1767,vic-vfr-city,1998-12-31,2208
1768,vic-vfr-city,1999-03-31,2988
1769,vic-vfr-city,1999-06-30,1556
1770,vic-vfr-city,1999-09-30,1541
1771,vic-vfr-city,1999-12-31,1587
1772,vic-vfr-city,2000-03-31,2852
1773,vic-vfr-city,2000-06-30,1854
1774,vic-vfr-city,2000-09-30,1536
1775,vic-vfr-city,2000-12-31,2051
1776,vic-vfr-city,2001-03-31,2327
1777,vic-vfr-city,2001-06-30,1591
1778,vic-vfr-city,2001-09-30,1921
1779,vic-vfr-city,2001-12-31,2634
1780,vic-vfr-city,2002-03-31,2785
1781,vic-vfr-city,2002-06-30,1984
1782,vic-vfr-city,2002-09-30,1986
1783,vic-vfr-city,2002-12-31,2577
1784,vic-vfr-city,2003-03-31,2439
1785,vic-vfr-city,2003-06-30,2015
1786,vic-vfr-city,2003-09-30,1768
1787,vic-vfr-city,2003-12-31,2308
1788,vic-vfr-city,2004-03-31,2391
1789,vic-vfr-city,2004-06-30,2212
1790,vic-vfr-city,2004-09-30,1786
1791,vic-vfr-city,2004-12-31,2075
1792,vic-vfr-city,2005-03-31,2992
1793,vic-vfr-city,2005-06-30,1653
1794,vic-vfr-city,2005-09-30,1769
1795,vic-vfr-city,2005-12-31,1696
1796,vic-vfr-city,2006-03-31,2326
1797,vic-vfr-city,2006-06-30,2700
1798,vic-vfr-city,2006-09-30,1768
1799,vic-vfr-city,2006-12-31,2055
1800,vic-vfr-noncity,1998-03-31,3428
1801,vic-vfr-noncity,1998-06-30,2255
1802,vic-vfr-noncity,1998-09-30,1929
1803,vic-vfr-noncity,1998-12-31,2882
1804,vic-vfr-noncity,1999-03-31,3164
1805,vic-vfr-noncity,1999-06-30,1992
1806,vic-vfr-noncity,1999-09-30,1848
1807,vic-vfr-noncity,1999-12-31,2079
1808,vic-vfr-noncity,2000-03-31,2945
1809,vic-vfr-noncity,2000-06-30,2073
1810,vic-vfr-noncity,2000-09-30,1951
1811,vic-vfr-noncity,2000-12-31,2304
1812,vic-vfr-noncity,2001-03-31,2838
1813,vic-vfr-noncity,2001-06-30,2163
1814,vic-vfr-noncity,2001-09-30,1862
1815,vic-vfr-noncity,2001-12-31,2397
1816,vic-vfr-noncity,2002-03-31,3250
1817,vic-vfr-noncity,2002-06-30,2615
1818,vic-vfr-noncity,2002-09-30,2105
1819,vic-vfr-noncity,2002-12-31,2573
1820,vic-vfr-noncity,2003-03-31,3213
1821,vic-vfr-noncity,2003-06-30,2997
1822,vic-vfr-noncity,2003-09-30,2010
1823,vic-vfr-noncity,2003-12-31,3176
1824,vic-vfr-noncity,2004-03-31,3905
1825,vic-vfr-noncity,2004-06-30,2756
1826,vic-vfr-noncity,2004-09-30,2209
1827,vic-vfr-noncity,2004-12-31,2468
1828,vic-vfr-noncity,2005-03-31,3372
1829,vic-vfr-noncity,2005-06-30,2210
1830,vic-vfr-noncity,2005-09-30,1649
1831,vic-vfr-noncity,2005-12-31,2050
1832,vic-vfr-noncity,2006-03-31,3217
1833,vic-vfr-noncity,2006-06-30,2492
1834,vic-vfr-noncity,2006-09-30,1819
1835,vic-vfr-noncity,2006-12-31,2403
1836,qld-vfr-city,1998-03-31,3003
1837,qld-vfr-city,1998-06-30,1957
1838,qld-vfr-city,1998-09-30,2619
1839,qld-vfr-city,1998-12-31,2097
1840,qld-vfr-city,1999-03-31,2703
1841,qld-vfr-city,1999-06-30,1911
1842,qld-vfr-city,1999-09-30,2605
1843,qld-vfr-city,1999-12-31,1950
1844,qld-vfr-city,2000-03-31,2350
1845,qld-vfr-city,2000-06-30,2011
1846,qld-vfr-city,2000-09-30,3035
1847,qld-vfr-city,2000-12-31,2182
1848,qld-vfr-city,2001-03-31,1871
1849,qld-vfr-city,2001-06-30,2668
1850,qld-vfr-city,2001-09-30,2506
1851,qld-vfr-city,2001-12-31,2058
1852,qld-vfr-city,2002-03-31,2531
1853,qld-vfr-city,2002-06-30,1694
1854,qld-vfr-city,2002-09-30,2920
1855,qld-vfr-city,2002-12-31,2506
1856,qld-vfr-city,2003-03-31,3289
1857,qld-vfr-city,2003-06-30,2981
1858,qld-vfr-city,2003-09-30,2638
1859,qld-vfr-city,2003-12-31,2646
1860,qld-vfr-city,2004-03-31,3287
1861,qld-vfr-city,2004-06-30,2557
1862,qld-vfr-city,2004-09-30,2327
1863,qld-vfr-city,2004-12-31,2878
1864,qld-vfr-city,2005-03-31,3488
1865,qld-vfr-city,2005-06-30,2462
1866,qld-vfr-city,2005-09-30,2661
1867,qld-vfr-city,2005-12-31,2066
1868,qld-vfr-city,2006-03-31,2756
1869,qld-vfr-city,2006-06-30,2601
1870,qld-vfr-city,2006-09-30,2213
1871,qld-vfr-city,2006-12-31,2223
1872,qld-vfr-noncity,1998-03-31,2287
1873,qld-vfr-noncity,1998-06-30,2945
1874,qld-vfr-noncity,1998-09-30,2870
1875,qld-vfr-noncity,1998-12-31,2344
1876,qld-vfr-noncity,1999-03-31,2933
1877,qld-vfr-noncity,1999-06-30,2665
1878,qld-vfr-noncity,1999-09-30,2791
1879,qld-vfr-noncity,1999-12-31,2863
1880,qld-vfr-noncity,2000-03-31,2463
1881,qld-vfr-noncity,2000-06-30,2534
1882,qld-vfr-noncity,2000-09-30,2750
1883,qld-vfr-noncity,2000-12-31,2844
1884,qld-vfr-noncity,2001-03-31,3016
1885,qld-vfr-noncity,2001-06-30,2278
1886,qld-vfr-noncity,2001-09-30,3077
1887,qld-vfr-noncity,2001-12-31,2535
1888,qld-vfr-noncity,2002-03-31,2485
1889,qld-vfr-noncity,2002-06-30,2171
1890,qld-vfr-noncity,2002-09-30,4004
1891,qld-vfr-noncity,2002-12-31,2541
1892,qld-vfr-noncity,2003-03-31,3206
1893,qld-vfr-noncity,2003-06-30,3094
1894,qld-vfr-noncity,2003-09-30,3936
1895,qld-vfr-noncity,2003-12-31,2696
1896,qld-vfr-noncity,2004-03-31,3212
1897,qld-vfr-noncity,2004-06-30,2771
1898,qld-vfr-noncity,2004-09-30,4741
1899,qld-vfr-noncity,2004-12-31,2983
1900,qld-vfr-noncity,2005-03-31,3350
1901,qld-vfr-noncity,2005-06-30,2485
1902,qld-vfr-noncity,2005-09-30,2471
1903,qld-vfr-noncity,2005-12-31,2817
1904,qld-vfr-noncity,2006-03-31,3007
1905,qld-vfr-noncity,2006-06-30,2858
1906,qld-vfr-noncity,2006-09-30,3546
1907,qld-vfr-noncity,2006-12-31,3472
1908,sa-vfr-city,1998-03-31,1324
1909,sa-vfr-city,1998-06-30,806
1910,sa-vfr-city,1998-09-30,1078
1911,sa-vfr-city,1998-12-31,568
1912,sa-vfr-city,1999-03-31,887
1913,sa-vfr-city,1999-06-30,790
1914,sa-vfr-city,1999-09-30,881
1915,sa-vfr-city,1999-12-31,822
1916,sa-vfr-city,2000-03-31,1368
1917,sa-vfr-city,2000-06-30,611
1918,sa-vfr-city,2000-09-30,498
1919,sa-vfr-city,2000-12-31,665
1920,sa-vfr-city,2001-03-31,1174
1921,sa-vfr-city,2001-06-30,599
1922,sa-vfr-city,2001-09-30,656
1923,sa-vfr-city,2001-12-31,889
1924,sa-vfr-city,2002-03-31,947
1925,sa-vfr-city,2002-06-30,1083
1926,sa-vfr-city,2002-09-30,1231
1927,sa-vfr-city,2002-12-31,718
1928,sa-vfr-city,2003-03-31,1218
1929,sa-vfr-city,2003-06-30,699
1930,sa-vfr-city,2003-09-30,705
1931,sa-vfr-city,2003-12-31,757
1932,sa-vfr-city,2004-03-31,1480
1933,sa-vfr-city,2004-06-30,832
1934,sa-vfr-city,2004-09-30,739
1935,sa-vfr-city,2004-12-31,982
1936,sa-vfr-city,2005-03-31,1356
1937,sa-vfr-city,2005-06-30,552
1938,sa-vfr-city,2005-09-30,574
1939,sa-vfr-city,2005-12-31,633
1940,sa-vfr-city,2006-03-31,878
1941,sa-vfr-city,2006-06-30,838
1942,sa-vfr-city,2006-09-30,554
1943,sa-vfr-city,2006-12-31,851
1944,sa-vfr-noncity,1998-03-31,869
1945,sa-vfr-noncity,1998-06-30,639
1946,sa-vfr-noncity,1998-09-30,375
1947,sa-vfr-noncity,1998-12-31,641
1948,sa-vfr-noncity,1999-03-31,798
1949,sa-vfr-noncity,1999-06-30,694
1950,sa-vfr-noncity,1999-09-30,680
1951,sa-vfr-noncity,1999-12-31,636
1952,sa-vfr-noncity,2000-03-31,929
1953,sa-vfr-noncity,2000-06-30,853
1954,sa-vfr-noncity,2000-09-30,482
1955,sa-vfr-noncity,2000-12-31,536
1956,sa-vfr-noncity,2001-03-31,699
1957,sa-vfr-noncity,2001-06-30,731
1958,sa-vfr-noncity,2001-09-30,574
1959,sa-vfr-noncity,2001-12-31,736
1960,sa-vfr-noncity,2002-03-31,781
1961,sa-vfr-noncity,2002-06-30,498
1962,sa-vfr-noncity,2002-09-30,673
1963,sa-vfr-noncity,2002-12-31,845
1964,sa-vfr-noncity,2003-03-31,1051
1965,sa-vfr-noncity,2003-06-30,1024
1966,sa-vfr-noncity,2003-09-30,759
1967,sa-vfr-noncity,2003-12-31,830
1968,sa-vfr-noncity,2004-03-31,1103
1969,sa-vfr-noncity,2004-06-30,879
1970,sa-vfr-noncity,2004-09-30,582
1971,sa-vfr-noncity,2004-12-31,740
1972,sa-vfr-noncity,2005-03-31,868
1973,sa-vfr-noncity,2005-06-30,562
1974,sa-vfr-noncity,2005-09-30,503
1975,sa-vfr-noncity,2005-12-31,746
1976,sa-vfr-noncity,2006-03-31,967
1977,sa-vfr-noncity,2006-06-30,554
1978,sa-vfr-noncity,2006-09-30,494
1979,sa-vfr-noncity,2006-12-31,768
1980,wa-vfr-city,1998-03-31,1019
1981,wa-vfr-city,1998-06-30,750
1982,wa-vfr-city,1998-09-30,953
1983,wa-vfr-city,1998-12-31,999
1984,wa-vfr-city,1999-03-31,1396
1985,wa-vfr-city,1999-06-30,1001
1986,wa-vfr-city,1999-09-30,881
1987,wa-vfr-city,1999-12-31,755
1988,wa-vfr-city,2000-03-31,986
1989,wa-vfr-city,2000-06-30,1076
1990,wa-vfr-city,2000-09-30,651
1991,wa-vfr-city,2000-12-31,1145
1992,wa-vfr-city,2001-03-31,1118
1993,wa-vfr-city,2001-06-30,878
1994,wa-vfr-city,2001-09-30,787
1995,wa-vfr-city,2001-12-31,1111
1996,wa-vfr-city,2002-03-31,1238
1997,wa-vfr-city,2002-06-30,1142
1998,wa-vfr-city,2002-09-30,740
1999,wa-vfr-city,2002-12-31,1028
2000,wa-vfr-city,2003-03-31,1511
2001,wa-vfr-city,2003-06-30,1082
2002,wa-vfr-city,2003-09-30,890
2003,wa-vfr-city,2003-12-31,1107
2004,wa-vfr-city,2004-03-31,1441
2005,wa-vfr-city,2004-06-30,1168
2006,wa-vfr-city,2004-09-30,1172
2007,wa-vfr-city,2004-12-31,1007
2008,wa-vfr-city,2005-03-31,1281
2009,wa-vfr-city,2005-06-30,1213
2010,wa-vfr-city,2005-09-30,1408
2011,wa-vfr-city,2005-12-31,1236
2012,wa-vfr-city,2006-03-31,1302
2013,wa-vfr-city,2006-06-30,1037
2014,wa-vfr-city,2006-09-30,847
2015,wa-vfr-city,2006-12-31,1241
2016,wa-vfr-noncity,1998-03-31,762
2017,wa-vfr-noncity,1998-06-30,603
2018,wa-vfr-noncity,1998-09-30,734
2019,wa-vfr-noncity,1998-12-31,715
2020,wa-vfr-noncity,1999-03-31,630
2021,wa-vfr-noncity,1999-06-30,907
2022,wa-vfr-noncity,1999-09-30,914
2023,wa-vfr-noncity,1999-12-31,602
2024,wa-vfr-noncity,2000-03-31,659
2025,wa-vfr-noncity,2000-06-30,742
2026,wa-vfr-noncity,2000-09-30,830
2027,wa-vfr-noncity,2000-12-31,988
2028,wa-vfr-noncity,2001-03-31,729
2029,wa-vfr-noncity,2001-06-30,583
2030,wa-vfr-noncity,2001-09-30,834
2031,wa-vfr-noncity,2001-12-31,831
2032,wa-vfr-noncity,2002-03-31,1065
2033,wa-vfr-noncity,2002-06-30,896
2034,wa-vfr-noncity,2002-09-30,998
2035,wa-vfr-noncity,2002-12-31,763
2036,wa-vfr-noncity,2003-03-31,1056
2037,wa-vfr-noncity,2003-06-30,673
2038,wa-vfr-noncity,2003-09-30,1329
2039,wa-vfr-noncity,2003-12-31,1177
2040,wa-vfr-noncity,2004-03-31,956
2041,wa-vfr-noncity,2004-06-30,772
2042,wa-vfr-noncity,2004-09-30,885
2043,wa-vfr-noncity,2004-12-31,797
2044,wa-vfr-noncity,2005-03-31,1016
2045,wa-vfr-noncity,2005-06-30,779
2046,wa-vfr-noncity,2005-09-30,804
2047,wa-vfr-noncity,2005-12-31,745
2048,wa-vfr-noncity,2006-03-31,870
2049,wa-vfr-noncity,2006-06-30,953
2050,wa-vfr-noncity,2006-09-30,717
2051,wa-vfr-noncity,2006-12-31,937
2052,tas-vfr-city,1998-03-31,602
2053,tas-vfr-city,1998-06-30,257
2054,tas-vfr-city,1998-09-30,130
2055,tas-vfr-city,1998-12-31,137
2056,tas-vfr-city,1999-03-31,347
2057,tas-vfr-city,1999-06-30,250
2058,tas-vfr-city,1999-09-30,169
2059,tas-vfr-city,1999-12-31,116
2060,tas-vfr-city,2000-03-31,313
2061,tas-vfr-city,2000-06-30,216
2062,tas-vfr-city,2000-09-30,143
2063,tas-vfr-city,2000-12-31,241
2064,tas-vfr-city,2001-03-31,402
2065,tas-vfr-city,2001-06-30,202
2066,tas-vfr-city,2001-09-30,118
2067,tas-vfr-city,2001-12-31,163
2068,tas-vfr-city,2002-03-31,287
2069,tas-vfr-city,2002-06-30,132
2070,tas-vfr-city,2002-09-30,155
2071,tas-vfr-city,2002-12-31,190
2072,tas-vfr-city,2003-03-31,352
2073,tas-vfr-city,2003-06-30,279
2074,tas-vfr-city,2003-09-30,122
2075,tas-vfr-city,2003-12-31,222
2076,tas-vfr-city,2004-03-31,733
2077,tas-vfr-city,2004-06-30,263
2078,tas-vfr-city,2004-09-30,113
2079,tas-vfr-city,2004-12-31,259
2080,tas-vfr-city,2005-03-31,460
2081,tas-vfr-city,2005-06-30,273
2082,tas-vfr-city,2005-09-30,239
2083,tas-vfr-city,2005-12-31,192
2084,tas-vfr-city,2006-03-31,310
2085,tas-vfr-city,2006-06-30,333
2086,tas-vfr-city,2006-09-30,167
2087,tas-vfr-city,2006-12-31,133
2088,tas-vfr-noncity,1998-03-31,748
2089,tas-vfr-noncity,1998-06-30,266
2090,tas-vfr-noncity,1998-09-30,261
2091,tas-vfr-noncity,1998-12-31,257
2092,tas-vfr-noncity,1999-03-31,437
2093,tas-vfr-noncity,1999-06-30,375
2094,tas-vfr-noncity,1999-09-30,181
2095,tas-vfr-noncity,1999-12-31,259
2096,tas-vfr-noncity,2000-03-31,329
2097,tas-vfr-noncity,2000-06-30,325
2098,tas-vfr-noncity,2000-09-30,232
2099,tas-vfr-noncity,2000-12-31,389
2100,tas-vfr-noncity,2001-03-31,303
2101,tas-vfr-noncity,2001-06-30,214
2102,tas-vfr-noncity,2001-09-30,240
2103,tas-vfr-noncity,2001-12-31,310
2104,tas-vfr-noncity,2002-03-31,356
2105,tas-vfr-noncity,2002-06-30,272
2106,tas-vfr-noncity,2002-09-30,254
2107,tas-vfr-noncity,2002-12-31,257
2108,tas-vfr-noncity,2003-03-31,437
2109,tas-vfr-noncity,2003-06-30,335
2110,tas-vfr-noncity,2003-09-30,191
2111,tas-vfr-noncity,2003-12-31,667
2112,tas-vfr-noncity,2004-03-31,1016
2113,tas-vfr-noncity,2004-06-30,401
2114,tas-vfr-noncity,2004-09-30,236
2115,tas-vfr-noncity,2004-12-31,451
2116,tas-vfr-noncity,2005-03-31,658
2117,tas-vfr-noncity,2005-06-30,301
2118,tas-vfr-noncity,2005-09-30,235
2119,tas-vfr-noncity,2005-12-31,199
2120,tas-vfr-noncity,2006-03-31,482
2121,tas-vfr-noncity,2006-06-30,316
2122,tas-vfr-noncity,2006-09-30,355
2123,tas-vfr-noncity,2006-12-31,198
2124,nt-vfr-city,1998-03-31,28
2125,nt-vfr-city,1998-06-30,168
2126,nt-vfr-city,1998-09-30,390
2127,nt-vfr-city,1998-12-31,244
2128,nt-vfr-city,1999-03-31,153
